599;91995-75-4;30
600;64742-11-6;30
601;90641-07-9;30
602;64742-05-8;30
603;91995-73-2;30
604;91995-77-6;30
605;90641-09-1;30
606;91995-76-5;30
607;64742-04-7;30
608;90641-08-0;30
609;92704-08-0;30
610;91995-78-7;30
611;91995-79-8;30
612;91995-68-5;30
613;97926-43-7;30
614;68783-00-6;30
615;100684-03-5;30
616;100684-02-4;30
617;68783-04-0;30
618;100684-05-7;30
619;100684-04-6;30
620;93763-10-1;30
621;93763-11-2;30
622;60168-88-9;30
623;72490-01-8;30
624;67564-91-4;30
625;55-38-9;30
626;900-95-8;30
627;76-87-9;30
628;90035-08-8;30
629;69806-50-4;30
630;79241-46-6;30
631;79622-59-6;30
632;101463-69-8;30
633;103361-09-7;30
634;11132-10-8;30
635;85509-19-9;30
636;133-07-3;30
637;68157-60-8;30
638;50-00-0;30
639;75-12-7;30
640;108225-03-2;30
641;3878-19-1;30
642;92045-14-2;30
643;68476-33-5;30
644;68476-30-2;30
645;68476-31-3;30
646;68553-00-4;30
647;68476-32-4;30
648;110-00-9;30
649;92045-29-9;30
650;64742-61-6;30
651;97863-05-3;30
652;97863-06-4;30
653;97863-04-2;30
654;92062-09-4;30
655;90669-78-6;30
656;90669-77-5;30
657;100684-49-9;30
658;92062-10-7;30
659;92062-11-8;30
660;68477-83-8;30
661;68477-95-2;30
662;68477-74-7;30
663;68783-64-2;30
664;68409-99-4;30
665;68477-75-8;30
666;68952-76-1;30
667;68989-88-8;30
668;68478-05-7;30
669;68477-99-6;30
670;92045-16-4;30
671;92045-17-5;30
672;68478-03-5;30
673;68478-02-4;30
674;68911-59-1;30
675;68911-58-0;30
676;68783-07-3;30
677;68919-20-0;30
678;68477-93-0;30
679;68477-82-7;30
680;68477-81-6;30
681;68513-14-4;30
682;68477-79-2;30
683;68477-84-9;30
684;68477-85-0;30
685;68477-97-4;30
686;68783-06-2;30
687;68602-82-4;30
688;68477-92-9;30
689;68476-29-9;30
690;68476-26-6;30
691;68477-65-6;30
692;68606-27-9;30
693;68478-04-6;30
694;68478-01-3;30
695;68477-71-4;30
696;68476-85-7;30
697;68476-86-8;30
698;92045-80-2;30
699;68308-06-5;30
700;68308-12-3;30
701;68308-07-6;30
702;68308-09-8;30
703;68307-98-2;30
704;68308-03-2;30
705;68477-72-5;30
706;68952-81-8;30
707;68308-10-1;30
708;68308-00-9;30
709;68952-80-7;30
710;68308-01-0;30
711;68308-08-7;30
712;68307-99-3;30
713;68308-11-2;30
714;68952-79-4;30
715;68952-82-9;30
716;68952-77-2;30
717;68308-04-3;30
718;68308-05-4;30
719;68814-67-5;30
720;68477-98-5;30
721;68477-67-8;30
722;68477-80-5;30
723;68478-00-2;30
724;68477-87-2;30
725;68477-69-0;30
726;68477-73-6;30
727;68477-91-8;30
728;68477-86-1;30
729;68477-77-0;30
730;68477-76-9;30
731;68477-94-1;30
732;68955-34-0;30
733;92045-22-2;30
734;68477-68-9;30
735;68477-70-3;30
736;68783-65-3;30
737;68131-75-9;30
738;68477-33-8;30
739;68602-83-5;30
740;68955-28-2;30
741;64741-47-5;30
742;64741-48-6;30
743;68919-39-1;30
744;68602-84-6;30
745;68477-96-3;30
746;68478-34-2;30
747;68513-16-6;30
748;68919-00-6;30
749;68513-15-5;30
750;68527-15-1;30
751;68513-19-9;30
752;68513-18-8;30
753;92045-18-6;30
754;68478-24-0;30
755;68918-99-0;30
756;68606-34-8;30
757;68478-21-7;30
758;68478-29-5;30
759;92045-15-3;30
760;68478-32-0;30
761;68477-66-7;30
762;68919-12-0;30
763;68919-09-5;30
764;68478-25-1;30
765;68478-30-8;30
766;68478-27-3;30
767;68814-90-4;30
768;68919-11-9;30
769;68478-28-4;30
770;68513-17-7;30
771;68919-07-3;30
772;68478-22-8;30
773;68919-10-8;30
774;68478-26-2;30
775;68478-33-1;30
776;92045-20-0;30
777;68955-33-9;30
778;68919-03-9;30
779;68919-02-8;30
780;68919-08-4;30
781;68919-04-0;30
782;68919-01-7;30
783;68919-06-2;30
784;68919-05-1;30
785;92045-19-7;30
786;68477-90-7;30
787;64742-79-6;30
788;64742-29-6;30
789;64741-90-8;30
790;64742-12-7;30
791;68783-08-4;30
792;68527-18-4;30
793;97862-78-7;30
794;97926-59-5;30
795;64741-57-7;30
796;85117-03-9;30
797;64742-86-5;30
798;93924-33-5;30
799;64742-59-2;30
800;77182-82-2;30
801;107-22-2;30
802;8007-45-2;30
803;65996-90-9;30
804;101316-85-2;30
805;65996-89-6;30
806;68990-61-4;30
807;100684-51-3;30
808;92062-20-9;30
809;91082-50-7;30
810;101316-84-1;30
811;101316-83-0;30
812;74869-21-9;30
813;12035-71-1;30
814;76-44-8;30
815;12267-73-1;30
816;25637-99-4;30
817;118-74-1;30
818;74195-78-1;30
819;14874-78-3;30
820;591-78-6;30
821;52502-12-2;30
822;90640-80-5;30
823;90640-82-7;30
824;91995-14-1;30
825;91995-15-2;30
826;91995-16-3;30
827;91995-17-4;30
828;90640-81-6;30
829;61789-28-4;30
830;70321-80-1;30
831;70321-79-8;30
832;90640-85-0;30
833;90640-84-9;30
834;64742-67-2;30
835;93924-31-3;30
836;97862-77-6;30
837;97862-76-5;30
838;65996-78-3;30
839;90641-11-5;30
840;65996-85-2;30
841;68333-26-6;30
842;64741-62-4;30
843;101316-45-4;30
844;68555-24-8;30
845;68815-21-4;30
846;92062-26-5;30
847;84989-03-7;30
848;84989-04-8;30
849;84989-05-9;30
850;84989-06-0;30
851;84989-07-1;30
852;92062-22-1;30
853;94114-29-1;30
854;68477-23-6;30
855;96690-55-0;30
856;65996-82-9;30
857;101316-87-4;30
858;101316-86-3;30
859;94114-40-6;30
860;64742-71-8;30
861;64742-70-7;30
862;92129-09-4;30
863;93924-32-4;30
864;92045-12-0;30
865;68937-63-3;30
866;91995-66-3;30
867;122070-80-8;30
868;122070-79-5;30
869;90640-99-6;30
870;90641-00-2;30
871;84989-12-8;30
872;65996-86-3;30
873;100801-63-6;30
874;100801-65-8;30
875;100801-66-9;30
876;72623-86-0;30
877;72623-85-9;30
878;72623-87-1;30
879;92045-43-7;30
880;101316-70-5;30
881;92045-42-6;30
882;97488-95-4;30
883;94733-15-0;30
884;94733-16-1;30
885;101316-71-6;30
886;101316-72-7;30
887;93572-43-1;30
888;101316-69-2;30
889;74869-22-0;30
890;64742-69-4;30
891;64742-76-3;30
892;64742-68-3;30
893;64742-75-2;30
894;91770-57-9;30
895;100684-38-6;30
896;100684-37-5;30
897;90669-74-2;30
898;64742-62-7;30
899;64741-95-3;30
900;92061-86-4;30
901;64742-57-0;30
902;64742-01-4;30
903;64742-41-2;30
904;93821-66-0;30
905;68478-16-0;30
906;302-01-2;30
907;122-66-7;30
908;90989-39-2;30
909;90989-41-6;30
910;68131-49-7;30
911;68475-70-7;30
912;93571-75-6;30
913;90989-42-7;30
914;91995-18-5;30
915;90989-38-1;30
916;91995-20-9;30
917;92062-36-7;30
918;101794-75-6;30
919;101794-74-5;30
920;101794-76-7;30
921;68476-50-6;30
922;97722-08-2;30
923;97675-86-0;30
924;68527-16-2;30
925;97722-09-3;30
926;95371-04-3;30
927;68514-36-3;30
928;68527-19-5;30
929;68514-31-8;30
930;97722-10-6;30
931;97675-85-9;30
932;97675-88-2;30
933;95371-05-4;30
934;97862-82-3;30
935;97675-87-1;30
936;97722-06-0;30
937;93924-61-9;30
938;97926-70-0;30
939;68476-49-3;30
940;68606-25-7;30
941;68476-47-1;30
942;97722-04-8;30
943;97862-81-2;30
944;97926-68-6;30
945;97862-83-4;30
946;68606-26-8;30
947;68476-46-0;30
948;68476-40-4;30
949;102110-14-5;30
950;95371-08-7;30
951;95371-07-6;30
952;92045-23-3;30
953;95465-89-7;30
954;87741-01-3;30
955;92045-63-1;30
956;92045-61-9;30
957;68476-42-6;30
958;91995-38-9;30
959;93572-36-2;30
960;93763-33-8;30
961;92045-64-2;30
962;101316-66-9;30
963;93572-35-1;30
964;92045-62-0;30
965;92128-94-4;30
966;101896-28-0;30
967;101794-97-2;30
968;93763-34-9;30
969;97926-71-1;30
970;90640-95-2;30
971;68512-91-4;30
972;102110-15-6;30
973;68476-55-1;30
974;101316-67-0;30
975;92045-55-1;30
976;93763-38-3;30
977;21436-97-5;30
978;3165-93-3;30
979;51085-52-0;30
980;75113-37-0;30
981;10046-00-1;30
982;75-91-2;30
983;123-31-9;30
984;12519-85-6;30
985;7803-49-8;30
986;35554-44-0;30
987;288-32-4;30
988;100988-63-4;30
989;74-88-4;30
990;1689-83-4;30
991;3861-47-0;30
992;36734-19-7;30
993;75-28-5;30
994;5873-54-1;30
995;78-79-5;30
996;34123-59-6;30
997;141112-29-0;30
998;65277-42-1;30
999;143390-89-0;30
1000;01/08/2164;30
1001;8032-32-4;30
1002;58-89-9;30
1003;330-55-2;30
1004;07/01/8018;30
1005;12427-38-2;30
1006;69012-50-6;30
1007;140698-96-0;30
1008;163879-69-4;30
1009;110235-47-7;30
1010;7439-97-6;30
1011;7487-94-7;30
1012;67129-08-2;30
1013;125116-23-6;30
1014;139528-85-1;30
1015;1314-04-1;30
1016;2212-67-1;30
1017;75660-25-2;30
1018;532-82-1;30
1019;90657-55-9;30
1020;6923-22-4;30
1021;25383-07-7;30
1022;630-08-0;30
1023;150-68-5;30
1024;108-45-2;30
1025;541-69-5;30
1026;88671-89-0;30
1027;130728-76-6;30
1028;129-73-7;30
1029;101-61-1;30
1030;26157-73-3;30
1031;149591-38-8;30
1032;613-35-4;30
1033;121-69-7;30
1034;57-14-7;30
1035;777891-21-1;30
1036;84245-12-5;30
1037;90641-12-6;30
1038;64741-87-3;30
1039;92045-49-3;30
1040;64742-66-1;30
1041;92045-58-4;30
1042;64741-70-4;30
1043;68603-08-7;30
1044;64742-15-0;30
1045;92045-52-8;30
1046;64741-64-6;30
1047;64741-42-0;30
1048;68527-23-1;30
1049;68527-27-5;30
1050;68513-02-0;30
1051;101316-76-1;30
1052;68527-21-9;30
1053;68919-37-9;30
1054;68955-35-1;30
1055;94114-54-2;30
1056;68783-09-5;30
1057;64741-66-8;30
1058;64741-55-5;30
1059;85116-60-5;30
1060;64741-74-8;30
1061;64741-46-4;30
1062;64741-69-1;30
1063;92045-53-9;30
1064;64742-73-0;30
1065;64742-49-0;30
1066;92201-97-3;30
1067;64742-23-0;30
1068;64741-84-0;30
1069;85116-59-2;30
1070;64741-63-5;30
1071;92045-60-8;30
1072;98219-46-6;30
1073;93165-55-0;30
1074;98219-47-7;30
1075;64742-83-2;30
1076;68783-66-4;30
1077;101795-01-1;30
1078;92045-59-5;30
1079;92045-65-3;30
1080;68527-22-0;30
1081;68513-03-1;30
1082;68527-26-4;30
1083;92045-57-3;30
1084;85116-61-6;30
1085;64741-65-7;30
1086;64741-54-4;30
1087;64741-83-9;30
1088;64741-41-9;30
1089;64741-78-2;30
1090;64742-82-1;30
1091;64742-48-9;30
1092;64742-22-9;30
1093;97488-96-5;30
1094;64741-92-0;30
1095;64741-68-0;30
1096;92045-51-7;30
1097;101631-20-3;30
1098;68516-20-1;30
1099;68783-12-0;30
1100;8030-30-6;30
1101;91-20-3;30
1102;92045-50-6;30
1103;60568-05-0;30
1104;103122-66-3;30
1105;2687-91-4;30
1106;7440-02-0;30
1107;52625-25-9;30
1108;14998-37-9;30
1109;27016-75-7;30
1110;4454-16-4;30
1111;3906-55-6;30
1112;39819-65-3;30
1113;18718-11-1;30
1114;84852-37-9;30
1115;14507-36-9;30
1116;13770-89-3;30
1117;14708-14-6;30
1118;12619-90-8;30
1119;12007-00-0;30
1120;3333-67-3;30
1121;14721-18-7;30
1122;373-02-4;30
1123;12068-61-0;30
1124;553-71-9;30
1125;14550-87-9;30
1126;13462-88-9;30
1127;67952-43-6;30
1128;7718-54-9;30
1129;15586-38-6;30
1130;557-19-7;30
1131;10028-18-9;30
1132;02/06/3349;30
1133;12054-48-7;30
1134;13462-90-3;30
1135;16039-61-5;30
1136;13138-45-9;30
1137;12035-36-8;30
1138;13637-71-3;30
1139;12201-89-7;30
1140;12035-72-2;30
1141;13689-92-4;30
1142;26043-11-8;30
1143;14332-34-4;30
1144;11113-74-9;30
1145;18721-51-2;30
1146;85508-43-6;30
1147;29317-63-3;30
1148;85508-44-7;30
1149;93920-10-6;30
1150;93920-09-3;30
1151;4995-91-9;30
1152;13654-40-5;30
1153;04/08/3349;30
1154;10101-96-9;30
1155;21784-78-1;30
1156;2223-95-2;30
1157;7757-95-1;30
1158;16812-54-7;30
1159;16083-14-0;30
1160;71720-48-4;30
1161;27637-46-3;30
1162;1313-99-1;30
1163;547-67-1;30
1164;11099-02-8;30
1165;36026-88-7;30
1166;15060-62-5;30
1167;1314-05-2;30
1168;7786-81-4;30
1169;11113-75-0;30
1170;12142-88-0;30
1171;1314-06-3;30
1172;13465-08-2;30
1173;5064-31-3;30
1174;542-56-3;30
1175;98-95-3;30
1176;1836-75-5;30
1177;621-64-7;30
1178;872-50-4;30
1179;79-16-3;30
1180;123-39-7;30
1181;25154-52-3;30
1182;135-88-6;30
1183;156145-66-3;30
1184;556-67-2;30
1185;68016-03-5;30
1186;68515-84-4;30
1187;95-54-5;30
1188;615-28-1;30
1189;13775-54-7;30
1190;95-53-4;30
1191;39807-15-3;30
1192;2437-29-8;30
1193;2210-79-9;30
1194;111-44-4;30
1195;111-96-6;30
1196;542-88-1;30
1197;107-30-2;30
1198;75980-60-8;30
1199;32536-52-0;30
1200;26447-14-3;30
1201;12673-58-4;30
1202;12737-30-3;30
1203;12653-76-8;30
1204;12056-51-8;30
1205;75-56-9;30
1206;96-09-3;30
1207;75-21-8;30
1208;27610-48-6;30
1209;92045-72-2;30
1210;92045-71-1;30
1211;63681-54-9;30
1212;66246-88-6;30
1213;76-01-7;30
1214;87-86-5;30
1215;7778-73-6;30
1216;131-52-2;30
1217;3825-26-1;30
1218;1314-62-1;30
1219;29081-56-9;30
1220;70225-14-8;30
1221;29457-72-5;30
1222;2795-39-3;30
1223;68186-89-0;30
1224;110-05-4;30
1225;08/03/8009;30
1226;92045-77-7;30
1227;100684-33-1;30
1228;97862-98-1;30
1229;85029-74-9;30
1230;97862-97-0;30
1231;64743-01-7;30
1232;09/05/8002;30
1233;122070-78-4;30
1234;74499-35-7;30
1235;77-09-8;30
1236;91079-47-9;30
1237;84988-93-2;30
1238;100-63-0;30
1239;13171-21-6;30
1240;17169-61-8;30
1241;1951-97-9;30
1242;126-73-8;30
1243;115-96-8;30
1244;13674-87-8;30
1245;25155-23-1;30
1246;20845-01-6;30
1247;68130-36-9;30
1248;12035-64-2;30
1249;65229-23-4;30
1250;22398-80-7;30
1251;14816-18-3;30
1252;117-81-7;30
1253;117-82-8;30
1254;85-68-7;30
1255;84-74-2;30
1256;84-61-7;30
1257;84-75-3;30
1258;84-69-5;30
1259;605-50-5;30
1260;131-18-0;30
1261;110-85-0;30
1262;23103-98-2;30
