83;0083;;BB;BB-0083;-1;DISPONIBLE;;;1
84;0084;;BB;BB-0084;-1;DISPONIBLE;;;1
85;0085;;BB;BB-0085;-1;DISPONIBLE;;;1
86;0086;;BB;BB-0086;-1;DISPONIBLE;;;1
87;0087;;BB;BB-0087;-1;DISPONIBLE;;;1
88;0088;;BB;BB-0088;-1;DISPONIBLE;;;1
89;0089;;BB;BB-0089;-1;DISPONIBLE;;;1
90;0090;;BB;BB-0090;-1;DISPONIBLE;;;1
91;0091;;BB;BB-0091;-1;DISPONIBLE;;;1
92;0092;;BB;BB-0092;-1;DISPONIBLE;;;1
93;0093;;BB;BB-0093;-1;DISPONIBLE;;;1
94;0094;;BB;BB-0094;-1;DISPONIBLE;;;1
95;0095;;BB;BB-0095;-1;DISPONIBLE;;;1
96;0096;;BB;BB-0096;-1;DISPONIBLE;;;1
97;0097;;BB;BB-0097;-1;DISPONIBLE;;;1
98;0098;;BB;BB-0098;-1;DISPONIBLE;;;1
99;0099;;BB;BB-0099;-1;DISPONIBLE;;;1
100;0100;;BB;BB-0100;-1;DISPONIBLE;;;1
101;0101;;BB;BB-0101;-1;DISPONIBLE;;;1
102;0102;;BB;BB-0102;-1;DISPONIBLE;;;1
103;0103;;BB;BB-0103;-1;DISPONIBLE;;;1
104;0104;;BB;BB-0104;-1;DISPONIBLE;;;1
105;0105;;BB;BB-0105;-1;DISPONIBLE;;;1
106;0106;;BB;BB-0106;-1;DISPONIBLE;;;1
107;0107;;BB;BB-0107;-1;DISPONIBLE;;;1
108;0108;;BB;BB-0108;-1;DISPONIBLE;;;1
109;0109;;BB;BB-0109;-1;DISPONIBLE;;;1
110;0110;;BB;BB-0110;-1;DISPONIBLE;;;1
111;0111;;BB;BB-0111;-1;DISPONIBLE;;;1
112;0112;;BB;BB-0112;-1;DISPONIBLE;;;1
113;0113;;BB;BB-0113;-1;DISPONIBLE;;;1
114;0114;;BB;BB-0114;-1;DISPONIBLE;;;1
115;0115;;BB;BB-0115;-1;DISPONIBLE;;;1
116;0116;;BB;BB-0116;-1;DISPONIBLE;;;1
117;0117;;BB;BB-0117;-1;DISPONIBLE;;;1
118;0118;;BB;BB-0118;-1;DISPONIBLE;;;1
119;0119;;BB;BB-0119;-1;DISPONIBLE;;;1
120;0120;;BB;BB-0120;-1;DISPONIBLE;;;1
121;0121;;BB;BB-0121;-1;DISPONIBLE;;;1
122;0122;;BB;BB-0122;-1;DISPONIBLE;;;1
123;0123;;BB;BB-0123;-1;DISPONIBLE;;;1
124;0124;;BB;BB-0124;-1;DISPONIBLE;;;1
125;0125;;BB;BB-0125;-1;DISPONIBLE;;;1
126;0126;;BB;BB-0126;-1;DISPONIBLE;;;1
127;0127;;BB;BB-0127;-1;DISPONIBLE;;;1
128;0128;;BB;BB-0128;-1;DISPONIBLE;;;1
129;0129;;BB;BB-0129;-1;DISPONIBLE;;;1
130;0130;;BB;BB-0130;-1;DISPONIBLE;;;1
131;0131;;BB;BB-0131;-1;DISPONIBLE;;;1
132;0132;;BB;BB-0132;-1;DISPONIBLE;;;1
133;0133;;BB;BB-0133;-1;DISPONIBLE;;;1
134;0134;;BB;BB-0134;-1;DISPONIBLE;;;1
135;0135;;BB;BB-0135;-1;DISPONIBLE;;;1
136;0136;;BB;BB-0136;-1;DISPONIBLE;;;1
137;0137;;BB;BB-0137;-1;DISPONIBLE;;;1
138;0138;;BB;BB-0138;-1;DISPONIBLE;;;1
139;0139;;BB;BB-0139;-1;DISPONIBLE;;;1
140;0140;;BB;BB-0140;-1;DISPONIBLE;;;1
141;0141;;BB;BB-0141;-1;DISPONIBLE;;;1
142;0142;;BB;BB-0142;-1;DISPONIBLE;;;1
143;0143;;BB;BB-0143;-1;DISPONIBLE;;;1
144;0144;;BB;BB-0144;-1;DISPONIBLE;;;1
145;0145;;BB;BB-0145;-1;DISPONIBLE;;;1
146;0146;;BB;BB-0146;-1;DISPONIBLE;;;1
147;0147;;BB;BB-0147;-1;DISPONIBLE;;;1
148;0148;;BB;BB-0148;-1;DISPONIBLE;;;1
149;0149;;BB;BB-0149;-1;DISPONIBLE;;;1
150;0150;;BB;BB-0150;-1;DISPONIBLE;;;1
151;0151;;BB;BB-0151;-1;DISPONIBLE;;;1
152;0152;;BB;BB-0152;-1;DISPONIBLE;;;1
153;0153;;BB;BB-0153;-1;DISPONIBLE;;;1
154;0154;;BB;BB-0154;-1;DISPONIBLE;;;1
155;0155;;BB;BB-0155;-1;DISPONIBLE;;;1
156;0156;;BB;BB-0156;-1;DISPONIBLE;;;1
157;0157;;BB;BB-0157;-1;DISPONIBLE;;;1
158;0158;;BB;BB-0158;-1;DISPONIBLE;;;1
159;0159;;BB;BB-0159;-1;DISPONIBLE;;;1
160;0160;;BB;BB-0160;-1;DISPONIBLE;;;1
161;0161;;BB;BB-0161;-1;DISPONIBLE;;;1
162;0162;;BB;BB-0162;-1;DISPONIBLE;;;1
163;0163;;BB;BB-0163;-1;DISPONIBLE;;;1
164;0164;;BB;BB-0164;-1;DISPONIBLE;;;1
165;0165;;BB;BB-0165;-1;DISPONIBLE;;;1
166;0166;;BB;BB-0166;-1;DISPONIBLE;;;1
167;0167;;BB;BB-0167;-1;DISPONIBLE;;;1
168;0168;;BB;BB-0168;-1;DISPONIBLE;;;1
169;0169;;BB;BB-0169;-1;DISPONIBLE;;;1
170;0170;;BB;BB-0170;-1;DISPONIBLE;;;1
171;0171;;BB;BB-0171;-1;DISPONIBLE;;;1
172;0172;;BB;BB-0172;-1;DISPONIBLE;;;1
173;0173;;BB;BB-0173;-1;DISPONIBLE;;;1
174;0174;;BB;BB-0174;-1;DISPONIBLE;;;1
175;0175;;BB;BB-0175;-1;DISPONIBLE;;;1
176;0176;;BB;BB-0176;-1;DISPONIBLE;;;1
177;0177;;BB;BB-0177;-1;DISPONIBLE;;;1
178;0178;;BB;BB-0178;-1;DISPONIBLE;;;1
179;0179;;BB;BB-0179;-1;DISPONIBLE;;;1
180;0180;;BB;BB-0180;-1;DISPONIBLE;;;1
181;0181;;BB;BB-0181;-1;DISPONIBLE;;;1
182;0182;;BB;BB-0182;-1;DISPONIBLE;;;1
183;0183;;BB;BB-0183;-1;DISPONIBLE;;;1
184;0184;;BB;BB-0184;-1;DISPONIBLE;;;1
185;0185;;BB;BB-0185;-1;DISPONIBLE;;;1
186;0186;;BB;BB-0186;-1;DISPONIBLE;;;1
187;0187;;BB;BB-0187;-1;DISPONIBLE;;;1
188;0188;;BB;BB-0188;-1;DISPONIBLE;;;1
189;0189;;BB;BB-0189;-1;DISPONIBLE;;;1
190;0190;;BB;BB-0190;-1;DISPONIBLE;;;1
191;0191;;BB;BB-0191;-1;DISPONIBLE;;;1
192;0192;;BB;BB-0192;-1;DISPONIBLE;;;1
193;0193;;BB;BB-0193;-1;DISPONIBLE;;;1
194;0194;;BB;BB-0194;-1;DISPONIBLE;;;1
195;0195;;BB;BB-0195;-1;DISPONIBLE;;;1
196;0196;;BB;BB-0196;-1;DISPONIBLE;;;1
197;0197;;BB;BB-0197;-1;DISPONIBLE;;;1
198;0198;;BB;BB-0198;-1;DISPONIBLE;;;1
199;0199;;BB;BB-0199;-1;DISPONIBLE;;;1
200;0200;;BB;BB-0200;-1;DISPONIBLE;;;1
201;0201;;BB;BB-0201;-1;DISPONIBLE;;;1
202;0202;;BB;BB-0202;-1;DISPONIBLE;;;1
203;0203;;BB;BB-0203;-1;DISPONIBLE;;;1
204;0204;;BB;BB-0204;-1;DISPONIBLE;;;1
205;0205;;BB;BB-0205;-1;DISPONIBLE;;;1
206;0206;;BB;BB-0206;-1;DISPONIBLE;;;1
207;0207;;BB;BB-0207;-1;DISPONIBLE;;;1
208;0208;;BB;BB-0208;-1;DISPONIBLE;;;1
209;0209;;BB;BB-0209;-1;DISPONIBLE;;;1
210;0210;;BB;BB-0210;-1;DISPONIBLE;;;1
211;0211;;BB;BB-0211;-1;DISPONIBLE;;;1
212;0212;;BB;BB-0212;-1;DISPONIBLE;;;1
213;0213;;BB;BB-0213;-1;DISPONIBLE;;;1
214;0214;;BB;BB-0214;-1;DISPONIBLE;;;1
215;0215;;BB;BB-0215;-1;DISPONIBLE;;;1
216;0216;;BB;BB-0216;-1;DISPONIBLE;;;1
217;0217;;BB;BB-0217;-1;DISPONIBLE;;;1
218;0218;;BB;BB-0218;-1;DISPONIBLE;;;1
219;0219;;BB;BB-0219;-1;DISPONIBLE;;;1
220;0220;;BB;BB-0220;-1;DISPONIBLE;;;1
221;0221;;BB;BB-0221;-1;DISPONIBLE;;;1
222;0222;;BB;BB-0222;-1;DISPONIBLE;;;1
223;0223;;BB;BB-0223;-1;DISPONIBLE;;;1
224;0224;;BB;BB-0224;-1;DISPONIBLE;;;1
225;0225;;BB;BB-0225;-1;DISPONIBLE;;;1
226;0226;;BB;BB-0226;-1;DISPONIBLE;;;1
227;0227;;BB;BB-0227;-1;DISPONIBLE;;;1
228;0228;;BB;BB-0228;-1;DISPONIBLE;;;1
229;0229;;BB;BB-0229;-1;DISPONIBLE;;;1
230;0230;;BB;BB-0230;-1;DISPONIBLE;;;1
231;0231;;BB;BB-0231;-1;DISPONIBLE;;;1
232;0232;;BB;BB-0232;-1;DISPONIBLE;;;1
233;0233;;BB;BB-0233;-1;DISPONIBLE;;;1
234;0234;;BB;BB-0234;-1;DISPONIBLE;;;1
235;0235;;BB;BB-0235;-1;DISPONIBLE;;;1
236;0236;;BB;BB-0236;-1;DISPONIBLE;;;1
237;0237;;BB;BB-0237;-1;DISPONIBLE;;;1
238;0238;;BB;BB-0238;-1;DISPONIBLE;;;1
239;0239;;BB;BB-0239;-1;DISPONIBLE;;;1
240;0240;;BB;BB-0240;-1;DISPONIBLE;;;1
241;0241;;BB;BB-0241;-1;DISPONIBLE;;;1
242;0242;;BB;BB-0242;-1;DISPONIBLE;;;1
243;0243;;BB;BB-0243;-1;DISPONIBLE;;;1
244;0244;;BB;BB-0244;-1;DISPONIBLE;;;1
245;0245;;BB;BB-0245;-1;DISPONIBLE;;;1
246;0246;;BB;BB-0246;-1;DISPONIBLE;;;1
247;0247;;BB;BB-0247;-1;DISPONIBLE;;;1
248;0248;;BB;BB-0248;-1;DISPONIBLE;;;1
249;0249;;BB;BB-0249;-1;DISPONIBLE;;;1
250;0250;;BB;BB-0250;-1;DISPONIBLE;;;1
251;0251;;BB;BB-0251;-1;DISPONIBLE;;;1
252;0252;;BB;BB-0252;-1;DISPONIBLE;;;1
253;0253;;BB;BB-0253;-1;DISPONIBLE;;;1
254;0254;;BB;BB-0254;-1;DISPONIBLE;;;1
255;0255;;BB;BB-0255;-1;DISPONIBLE;;;1
256;0256;;BB;BB-0256;-1;DISPONIBLE;;;1
257;0257;;BB;BB-0257;-1;DISPONIBLE;;;1
258;0258;;BB;BB-0258;-1;DISPONIBLE;;;1
259;0259;;BB;BB-0259;-1;DISPONIBLE;;;1
260;0260;;BB;BB-0260;-1;DISPONIBLE;;;1
261;0261;;BB;BB-0261;-1;DISPONIBLE;;;1
262;0262;;BB;BB-0262;-1;DISPONIBLE;;;1
263;0263;;BB;BB-0263;-1;DISPONIBLE;;;1
264;0264;;BB;BB-0264;-1;DISPONIBLE;;;1
265;0265;;BB;BB-0265;-1;DISPONIBLE;;;1
266;0266;;BB;BB-0266;-1;DISPONIBLE;;;1
267;0267;;BB;BB-0267;-1;DISPONIBLE;;;1
268;0268;;BB;BB-0268;-1;DISPONIBLE;;;1
269;0269;;BB;BB-0269;-1;DISPONIBLE;;;1
270;0270;;BB;BB-0270;-1;DISPONIBLE;;;1
271;0271;;BB;BB-0271;-1;DISPONIBLE;;;1
272;0272;;BB;BB-0272;-1;DISPONIBLE;;;1
273;0273;;BB;BB-0273;-1;DISPONIBLE;;;1
274;0274;;BB;BB-0274;-1;DISPONIBLE;;;1
275;0275;;BB;BB-0275;-1;DISPONIBLE;;;1
276;0276;;BB;BB-0276;-1;DISPONIBLE;;;1
277;0277;;BB;BB-0277;-1;DISPONIBLE;;;1
278;0278;;BB;BB-0278;-1;DISPONIBLE;;;1
279;0279;;BB;BB-0279;-1;DISPONIBLE;;;1
280;0280;;BB;BB-0280;-1;DISPONIBLE;;;1
281;0281;;BB;BB-0281;-1;DISPONIBLE;;;1
282;0282;;BB;BB-0282;-1;DISPONIBLE;;;1
283;0283;;BB;BB-0283;-1;DISPONIBLE;;;1
284;0284;;BB;BB-0284;-1;DISPONIBLE;;;1
285;0285;;BB;BB-0285;-1;DISPONIBLE;;;1
286;0286;;BB;BB-0286;-1;DISPONIBLE;;;1
287;0287;;BB;BB-0287;-1;DISPONIBLE;;;1
288;0288;;BB;BB-0288;-1;DISPONIBLE;;;1
289;0289;;BB;BB-0289;-1;DISPONIBLE;;;1
290;0290;;BB;BB-0290;-1;DISPONIBLE;;;1
291;0291;;BB;BB-0291;-1;DISPONIBLE;;;1
292;0292;;BB;BB-0292;-1;DISPONIBLE;;;1
293;0293;;BB;BB-0293;-1;DISPONIBLE;;;1
294;0294;;BB;BB-0294;-1;DISPONIBLE;;;1
295;0295;;BB;BB-0295;-1;DISPONIBLE;;;1
296;0296;;BB;BB-0296;-1;DISPONIBLE;;;1
297;0297;;BB;BB-0297;-1;DISPONIBLE;;;1
298;0298;;BB;BB-0298;-1;DISPONIBLE;;;1
299;0299;;BB;BB-0299;-1;DISPONIBLE;;;1
300;0300;;BB;BB-0300;-1;DISPONIBLE;;;1
301;0301;;BB;BB-0301;-1;DISPONIBLE;;;1
302;0302;;BB;BB-0302;-1;DISPONIBLE;;;1
303;0303;;BB;BB-0303;-1;DISPONIBLE;;;1
304;0304;;BB;BB-0304;-1;DISPONIBLE;;;1
305;0305;;BB;BB-0305;-1;DISPONIBLE;;;1
306;0306;;BB;BB-0306;-1;DISPONIBLE;;;1
307;0307;;BB;BB-0307;-1;DISPONIBLE;;;1
308;0308;;BB;BB-0308;-1;DISPONIBLE;;;1
309;0309;;BB;BB-0309;-1;DISPONIBLE;;;1
310;0310;;BB;BB-0310;-1;DISPONIBLE;;;1
311;0311;;BB;BB-0311;-1;DISPONIBLE;;;1
312;0312;;BB;BB-0312;-1;DISPONIBLE;;;1
313;0313;;BB;BB-0313;-1;DISPONIBLE;;;1
314;0314;;BB;BB-0314;-1;DISPONIBLE;;;1
315;0315;;BB;BB-0315;-1;DISPONIBLE;;;1
316;0316;;BB;BB-0316;-1;DISPONIBLE;;;1
317;0317;;BB;BB-0317;-1;DISPONIBLE;;;1
318;0318;;BB;BB-0318;-1;DISPONIBLE;;;1
319;0319;;BB;BB-0319;-1;DISPONIBLE;;;1
320;0320;;BB;BB-0320;-1;DISPONIBLE;;;1
321;0321;;BB;BB-0321;-1;DISPONIBLE;;;1
322;0322;;BB;BB-0322;-1;DISPONIBLE;;;1
323;0323;;BB;BB-0323;-1;DISPONIBLE;;;1
324;0324;;BB;BB-0324;-1;DISPONIBLE;;;1
325;0325;;BB;BB-0325;-1;DISPONIBLE;;;1
326;0326;;BB;BB-0326;-1;DISPONIBLE;;;1
327;0327;;BB;BB-0327;-1;DISPONIBLE;;;1
328;0328;;BB;BB-0328;-1;DISPONIBLE;;;1
329;0329;;BB;BB-0329;-1;DISPONIBLE;;;1
330;0330;;BB;BB-0330;-1;DISPONIBLE;;;1
331;0331;;BB;BB-0331;-1;DISPONIBLE;;;1
332;0332;;BB;BB-0332;-1;DISPONIBLE;;;1
333;0333;;BB;BB-0333;-1;DISPONIBLE;;;1
334;0334;;BB;BB-0334;-1;DISPONIBLE;;;1
335;0335;;BB;BB-0335;-1;DISPONIBLE;;;1
336;0336;;BB;BB-0336;-1;DISPONIBLE;;;1
337;0337;;BB;BB-0337;-1;DISPONIBLE;;;1
338;0338;;BB;BB-0338;-1;DISPONIBLE;;;1
339;0339;;BB;BB-0339;-1;DISPONIBLE;;;1
340;0340;;BB;BB-0340;-1;DISPONIBLE;;;1
341;0341;;BB;BB-0341;-1;DISPONIBLE;;;1
342;0342;;BB;BB-0342;-1;DISPONIBLE;;;1
343;0343;;BB;BB-0343;-1;DISPONIBLE;;;1
344;0344;;BB;BB-0344;-1;DISPONIBLE;;;1
345;0345;;BB;BB-0345;-1;DISPONIBLE;;;1
346;0346;;BB;BB-0346;-1;DISPONIBLE;;;1
347;0347;;BB;BB-0347;-1;DISPONIBLE;;;1
348;0348;;BB;BB-0348;-1;DISPONIBLE;;;1
349;0349;;BB;BB-0349;-1;DISPONIBLE;;;1
350;0350;;BB;BB-0350;-1;DISPONIBLE;;;1
351;0351;;BB;BB-0351;-1;DISPONIBLE;;;1
352;0352;;BB;BB-0352;-1;DISPONIBLE;;;1
353;0353;;BB;BB-0353;-1;DISPONIBLE;;;1
354;0354;;BB;BB-0354;-1;DISPONIBLE;;;1
355;0355;;BB;BB-0355;-1;DISPONIBLE;;;1
356;0356;;BB;BB-0356;-1;DISPONIBLE;;;1
357;0357;;BB;BB-0357;-1;DISPONIBLE;;;1
358;0358;;BB;BB-0358;-1;DISPONIBLE;;;1
359;0359;;BB;BB-0359;-1;DISPONIBLE;;;1
360;0360;;BB;BB-0360;-1;DISPONIBLE;;;1
361;0361;;BB;BB-0361;-1;DISPONIBLE;;;1
362;0362;;BB;BB-0362;-1;DISPONIBLE;;;1
363;0363;;BB;BB-0363;-1;DISPONIBLE;;;1
364;0364;;BB;BB-0364;-1;DISPONIBLE;;;1
365;0365;;BB;BB-0365;-1;DISPONIBLE;;;1
366;0366;;BB;BB-0366;-1;DISPONIBLE;;;1
367;0367;;BB;BB-0367;-1;DISPONIBLE;;;1
368;0368;;BB;BB-0368;-1;DISPONIBLE;;;1
369;0369;;BB;BB-0369;-1;DISPONIBLE;;;1
370;0370;;BB;BB-0370;-1;DISPONIBLE;;;1
371;0371;;BB;BB-0371;-1;DISPONIBLE;;;1
372;0372;;BB;BB-0372;-1;DISPONIBLE;;;1
373;0373;;BB;BB-0373;-1;DISPONIBLE;;;1
374;0374;;BB;BB-0374;-1;DISPONIBLE;;;1
375;0375;;BB;BB-0375;-1;DISPONIBLE;;;1
376;0376;;BB;BB-0376;-1;DISPONIBLE;;;1
377;0377;;BB;BB-0377;-1;DISPONIBLE;;;1
378;0378;;BB;BB-0378;-1;DISPONIBLE;;;1
379;0379;;BB;BB-0379;-1;DISPONIBLE;;;1
380;0380;;BB;BB-0380;-1;DISPONIBLE;;;1
381;0381;;BB;BB-0381;-1;DISPONIBLE;;;1
382;0382;;BB;BB-0382;-1;DISPONIBLE;;;1
383;0383;;BB;BB-0383;-1;DISPONIBLE;;;1
384;0384;;BB;BB-0384;-1;DISPONIBLE;;;1
385;0385;;BB;BB-0385;-1;DISPONIBLE;;;1
386;0386;;BB;BB-0386;-1;DISPONIBLE;;;1
387;0387;;BB;BB-0387;-1;DISPONIBLE;;;1
388;0388;;BB;BB-0388;-1;DISPONIBLE;;;1
389;0389;;BB;BB-0389;-1;DISPONIBLE;;;1
390;0390;;BB;BB-0390;-1;DISPONIBLE;;;1
391;0391;;BB;BB-0391;-1;DISPONIBLE;;;1
392;0392;;BB;BB-0392;-1;DISPONIBLE;;;1
393;0393;;BB;BB-0393;-1;DISPONIBLE;;;1
394;0394;;BB;BB-0394;-1;DISPONIBLE;;;1
395;0395;;BB;BB-0395;-1;DISPONIBLE;;;1
396;0396;;BB;BB-0396;-1;DISPONIBLE;;;1
397;0397;;BB;BB-0397;-1;DISPONIBLE;;;1
398;0398;;BB;BB-0398;-1;DISPONIBLE;;;1
399;0399;;BB;BB-0399;-1;DISPONIBLE;;;1
400;0400;;BB;BB-0400;-1;DISPONIBLE;;;1
401;0401;;BB;BB-0401;-1;DISPONIBLE;;;1
402;0402;;BB;BB-0402;-1;DISPONIBLE;;;1
403;0403;;BB;BB-0403;-1;DISPONIBLE;;;1
404;0404;;BB;BB-0404;-1;DISPONIBLE;;;1
405;0405;;BB;BB-0405;-1;DISPONIBLE;;;1
406;0406;;BB;BB-0406;-1;DISPONIBLE;;;1
407;0407;;BB;BB-0407;-1;DISPONIBLE;;;1
408;0408;;BB;BB-0408;-1;DISPONIBLE;;;1
409;0409;;BB;BB-0409;-1;DISPONIBLE;;;1
410;0410;;BB;BB-0410;-1;DISPONIBLE;;;1
411;0411;;BB;BB-0411;-1;DISPONIBLE;;;1
412;0412;;BB;BB-0412;-1;DISPONIBLE;;;1
413;0413;;BB;BB-0413;-1;DISPONIBLE;;;1
414;0414;;BB;BB-0414;-1;DISPONIBLE;;;1
415;0415;;BB;BB-0415;-1;DISPONIBLE;;;1
416;0416;;BB;BB-0416;-1;DISPONIBLE;;;1
417;0417;;BB;BB-0417;-1;DISPONIBLE;;;1
418;0418;;BB;BB-0418;-1;DISPONIBLE;;;1
419;0419;;BB;BB-0419;-1;DISPONIBLE;;;1
420;0420;;BB;BB-0420;-1;DISPONIBLE;;;1
421;0421;;BB;BB-0421;-1;DISPONIBLE;;;1
422;0422;;BB;BB-0422;-1;DISPONIBLE;;;1
423;0423;;BB;BB-0423;-1;DISPONIBLE;;;1
424;0424;;BB;BB-0424;-1;DISPONIBLE;;;1
425;0425;;BB;BB-0425;-1;DISPONIBLE;;;1
426;0426;;BB;BB-0426;-1;DISPONIBLE;;;1
427;0427;;BB;BB-0427;-1;DISPONIBLE;;;1
428;0428;;BB;BB-0428;-1;DISPONIBLE;;;1
429;0429;;BB;BB-0429;-1;DISPONIBLE;;;1
430;0430;;BB;BB-0430;-1;DISPONIBLE;;;1
431;0431;;BB;BB-0431;-1;DISPONIBLE;;;1
432;0432;;BB;BB-0432;-1;DISPONIBLE;;;1
433;0433;;BB;BB-0433;-1;DISPONIBLE;;;1
434;0434;;BB;BB-0434;-1;DISPONIBLE;;;1
435;0435;;BB;BB-0435;-1;DISPONIBLE;;;1
436;0436;;BB;BB-0436;-1;DISPONIBLE;;;1
437;0437;;BB;BB-0437;-1;DISPONIBLE;;;1
438;0438;;BB;BB-0438;-1;DISPONIBLE;;;1
439;0439;;BB;BB-0439;-1;DISPONIBLE;;;1
440;0440;;BB;BB-0440;-1;DISPONIBLE;;;1
441;0441;;BB;BB-0441;-1;DISPONIBLE;;;1
442;0442;;BB;BB-0442;-1;DISPONIBLE;;;1
443;0443;;BB;BB-0443;-1;DISPONIBLE;;;1
444;0444;;BB;BB-0444;-1;DISPONIBLE;;;1
445;0445;;BB;BB-0445;-1;DISPONIBLE;;;1
446;0446;;BB;BB-0446;-1;DISPONIBLE;;;1
447;0447;;BB;BB-0447;-1;DISPONIBLE;;;1
448;0448;;BB;BB-0448;-1;DISPONIBLE;;;1
449;0449;;BB;BB-0449;-1;DISPONIBLE;;;1
450;0450;;BB;BB-0450;-1;DISPONIBLE;;;1
451;0451;;BB;BB-0451;-1;DISPONIBLE;;;1
